key,iata_code,name,city,country,latitude,longitude,altitude,timezone_offset,dst,timezone_name
EDQM,HOQ,Hof Airport,Hof,Germany,50.288611,11.854722,1960,1,E,Europe/Berlin
EDRK,ZNV,Koblenz Winningen,Koblenz,Germany,50.3255,7.528667,640,1,E,Europe/Berlin
EDRT,ZQF,Trier Fohren,Trier,Germany,49.8635,6.788167,665,1,E,Europe/Berlin
EDRY,ZQC,Flugplatz Speyer,Speyer,Germany,49.30493,8.451864,312,1,E,Europe/Berlin
EDSB,FKB,Baden Airpark,Karlsruhe/Baden-Baden,Germany,48.7793,8.08048,407,1,E,Europe/Berlin
EDTD,ZQL,Flugplatz Donaueschingen-Villingen,Donaueschingen,Germany,47.973583,8.521973,2231,1,E,Europe/Berlin
EDTL,LHA,Lahr Airport,Lahr,Germany,48.3693,7.82772,511,1,E,Europe/Berlin
EDVE,BWE,Braunschweig Airport,Braunschweig,Germany,52.319301,10.553255,295,1,E,Europe/Berlin
EDVK,KSF,Kassel Calden,Kassel,Germany,51.408394,9.377631,908,1,E,Europe/Berlin
EDWB,BRV,Bremerhaven Airport,Bremerhaven,Germany,53.503208,8.571824,11,1,E,Europe/Berlin
EDWE,EME,Emden Airport,Emden,Germany,53.391022,7.227915,2,1,E,Europe/Berlin
EDWG,AGE,Wangerooge,Wangerooge,Germany,53.783333,7.916667,7,1,E,Europe/Berlin
EDWI,WVN,Mariensiel,Wilhelmshaven,Germany,53.50639,8.054167,16,1,E,Europe/Berlin
EDWJ,JUI,Juist Airport,Juist,Germany,53.680696,7.056312,6,1,E,Europe/Berlin
EDWL,LGO,Flugplatz Langeoog,Langeoog,Germany,53.742871,7.490207,7,-1,E,Europe/Berlin
EDWR,BMK,Borkum Airfield,Borkum,Germany,53.595351,6.712596,3,1,E,Europe/Berlin
EDWS,NOE,Sonderlandeplatz Norden-Norddeich,Norden,Germany,53.632221,7.191389,3,1,E,Europe/Berlin
EDWY,NRD,Norderney Airport,Norderney,Germany,53.708371,7.226797,6,1,E,Europe/Berlin
EDXB,HEI,Heide-Büsum Airport,Büsum,Germany,54.15356,8.89505,7,1,E,Europe/Berlin
EDXF,FLF,Schaferhaus Airport,Flensburg,Germany,54.771772,9.378214,130,1,E,Europe/Berlin
EDXH,HGL,Helgoland Airport,Helgoland,Germany,54.187044,7.914814,7,1,E,Europe/Berlin
EDXO,PSH,Flugplatz St. Peter Ording,Sankt Peter-Ording,Germany,54.308574,8.681559,7,1,E,Europe/Berlin
EDXW,GWT,Westerland Sylt,Westerland,Germany,54.912879,8.340916,51,1,E,Europe/Berlin
EEKA,KDL,Kärdla Airport,Kardla,Estonia,58.991003,22.831444,18,2,E,Europe/Tallinn
EEKE,URE,Kuressaare Airport,Kuressaare,Estonia,58.229856,22.509874,14,2,E,Europe/Tallinn
EEPU,EPU,Parnu Airport,Parnu,Estonia,58.42228,24.465812,47,2,E,Europe/Tallinn
EETN,TLL,Lennart Meri Tallinn Airport,Tallinn-ulemiste International,Estonia,59.413333,24.8325,131,2,E,Europe/Tallinn
EETU,TAY,Ulenurme Airport,Tartu-ulenurme,Estonia,58.306946,26.687222,219,2,E,Europe/Tallinn
EFET,ENF,Enontekiö Airport,Enontekio,Finland,68.360579,23.420517,1005,2,E,Europe/Helsinki
EFHA,KEV,Halli Airport,Halli,Finland,61.855915,24.786777,479,2,E,Europe/Helsinki
EFHF,HEM,Helsinki-Malmi Airport,Helsinki,Finland,60.251646,25.042112,57,2,E,Europe/Helsinki
EFHK,HEL,Helsinki Airport,Helsinki,Finland,60.317769,24.929008,179,2,E,Europe/Helsinki
EFIV,IVL,Ivalo Airport,Ivalo,Finland,68.606386,27.402929,481,2,E,Europe/Helsinki
EFJO,JOE,Joensuu Airport,Joensuu,Finland,62.657522,29.614954,398,2,E,Europe/Helsinki
EFJY,JYV,Jyväskylä Airport,Jyvaskyla,Finland,62.403774,25.680427,459,2,E,Europe/Helsinki
EFKA,KAU,Kauhava,Kauhava,Finland,63.127078,23.051442,151,2,E,Europe/Helsinki
EFKE,KEM,Kemi/Tornio Airport,Kemi,Finland,65.78,24.585833,61,2,E,Europe/Helsinki
EFKI,KAJ,Kajaani Airport,Kajaani,Finland,64.284167,27.6875,483,2,E,Europe/Helsinki
EFKK,KOK,Kokkola-Pietarsaari Airport,Kruunupyy,Finland,63.719209,23.134441,84,2,E,Europe/Helsinki
EFKS,KAO,Kuusamo Lapland Airports,Kuusamo,Finland,65.995947,29.22586,866,2,E,Europe/Helsinki
EFKT,KTT,Kittila Airport,Kittila,Finland,67.695583,24.859105,644,2,E,Europe/Helsinki
EFKU,KUO,Kuopio Airport,Kuopio,Finland,63.009322,27.787986,323,2,E,Europe/Helsinki
EFLP,LPP,Lappeenranta Airport,Lappeenranta,Finland,61.044088,28.156438,349,2,E,Europe/Helsinki
EFMA,MHQ,Mariehamn Airport,Mariehamn,Finland,60.124833,19.907478,17,1,E,Europe/Mariehamn
EFMI,MIK,Mikkeli Airport,Mikkeli,Finland,61.687578,27.206765,329,2,E,Europe/Helsinki
EFOU,OUL,Oulu,Oulu,Finland,64.930061,25.354564,47,2,E,Europe/Helsinki
EFPO,POR,Pori Airport,Pori,Finland,61.468306,21.791084,44,2,E,Europe/Helsinki
EFRO,RVN,Rovaniemi Airport,Rovaniemi,Finland,66.556903,25.824986,642,2,E,Europe/Helsinki
EFSA,SVL,Savonlinna Airport,Savonlinna,Finland,61.943979,28.931522,311,2,E,Europe/Helsinki
EFSI,SJY,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,62.692467,22.831827,302,2,E,Europe/Helsinki
EFSO,SOT,Sodankyla Airport,Sodankyla,Finland,67.396004,26.618055,602,2,E,Europe/Helsinki
EFTP,TMP,Tampere-Pirkkala Airport,Tampere,Finland,61.417898,23.620125,390,2,E,Europe/Helsinki
EFTU,TKU,Turku Airport,Turku,Finland,60.514722,22.261667,161,2,E,Europe/Helsinki
EFUT,QVY,Utti,Utti,Finland,60.896394,26.938353,339,2,E,Europe/Helsinki
EFVA,VAA,Vaasa Airport,Vaasa,Finland,63.045779,21.761341,19,2,E,Europe/Helsinki
EFVR,VRK,Varkaus Airport,Varkaus,Finland,62.172762,27.865116,286,2,E,Europe/Helsinki
EGAA,BFS,Belfast International Airport,Belfast,United Kingdom,54.661869,-6.217752,268,0,E,Europe/London
EGAB,ENK,Enniskillen Airport,Enniskillen,United Kingdom,54.39735,-7.649918,155,0,E,Europe/London
EGAC,BHD,Belfast City Airport,Belfast,United Kingdom,54.614497,-5.870877,15,0,E,Europe/London
EGAE,LDY,City of Derry Airport,Londonderry,United Kingdom,55.042778,-7.161111,22,0,E,Europe/London
EGBB,BHX,Birmingham,Birmingham,United Kingdom,52.453856,-1.748028,327,0,E,Europe/London
EGBE,CVT,Coventry Airport,Coventry,United Kingdom,52.369632,-1.48005,267,0,E,Europe/London
EGBJ,GLO,Gloucestershire Airport,Golouchestershire,United Kingdom,51.893737,-2.164502,101,0,E,Europe/London
EGBN,NQT,Nottingham City Airport,Nottingham,United Kingdom,52.919724,-1.076389,138,0,E,Europe/London
EGCC,MAN,Manchester,Manchester,United Kingdom,53.353744,-2.27495,257,0,E,Europe/London
EGCN,DSA,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,53.474722,-1.004444,55,0,E,Europe/London
EGDG,NQY,Newquay Cornwall Airport,Newquai,United Kingdom,50.443284,-5.00984,390,0,E,Europe/London
EGDL,LYE,Lyneham,Lyneham,United Kingdom,51.505144,-1.993428,513,0,E,Europe/London
EGDY,YEO,Yeovilton,Yeovilton,United Kingdom,51.009167,-2.637778,75,0,E,Europe/London
EGEC,CAL,Campbeltown Airport,Campbeltown,United Kingdom,55.445129,-5.697726,42,0,E,Europe/London
EGED,EOI,Eday Airport,Eday,United Kingdom,59.191343,-2.769795,10,0,E,Europe/London
EGEF,FIE,Fair Isle Airport,Fair Isle,United Kingdom,59.534753,-1.627693,223,0,E,Europe/London
EGEN,NRL,North Ronaldsay Airport,North Ronaldsay,United Kingdom,59.3666,-2.43344,40,0,E,Europe/London
EGEO,OBN,Oban,North Connel,United Kingdom,56.463405,-5.393365,23,0,E,Europe/London
EGEP,PPW,Papa Westray Airport,Papa Westray,United Kingdom,59.351272,-2.898559,91,0,E,Europe/London
EGER,SOY,Stronsay Airport,Stronsay,United Kingdom,59.154053,-2.640495,39,0,E,Europe/London
EGES,NDY,Sanday Airport,Sanday,United Kingdom,59.250311,-2.577185,68,0,E,Europe/London
EGET,LWK,Tingwall Airport,Lerwick,United Kingdom,60.189159,-1.246519,43,0,E,Europe/London
EGEW,WRY,Westray Airport,Westray,United Kingdom,59.350454,-2.949909,29,0,E,Europe/London
EGEY,CSA,Colonsay Airfield,Colonsay,United Kingdom,56.0575,-6.243056,44,0,U,Europe/London
EGFF,CWL,Cardiff Airport,Cardiff,United Kingdom,51.396667,-3.343333,220,0,E,Europe/London
EGFH,SWS,Swansea Fairwood Common,Swansea,United Kingdom,51.600834,-4.071111,299,0,E,Europe/London
EGGD,BRS,Bristol,Bristol,United Kingdom,51.3825,-2.718889,622,0,E,Europe/London
EGGP,LPL,Liverpool John Lennon Airport,Liverpool,United Kingdom,53.336707,-2.85744,80,0,E,Europe/London
EGGW,LTN,London Luton Airport,London,United Kingdom,51.879899,-0.377164,526,0,E,Europe/London
EGHC,LEQ,Land's End / St. Just Airport,Land's End,United Kingdom,50.1028,-5.67056,401,0,E,Europe/London
EGHD,PLH,Plymouth City Airport,Plymouth,United Kingdom,50.422767,-4.108763,476,0,E,Europe/London
EGHH,BOH,Bournemouth,Bournemouth,United Kingdom,50.78,-1.8425,38,0,E,Europe/London
EGHI,SOU,Southampton Airport,Southampton,United Kingdom,50.951552,-1.35646,44,0,E,Europe/London
EGHJ,BBP,Bembridge,Bembridge,United Kingdom,50.680173,-1.084518,53,0,E,Europe/London
EGHK,PZE,Heliport Retail Park,Penzance,United Kingdom,50.129324,-5.515831,14,0,E,Europe/London
EGHL,QLA,Lasham,Lasham,United Kingdom,51.187167,-1.0335,618,0,E,Europe/London
EGHT,TSO,Tresco Heliport,Tresco,United Kingdom,49.945556,-6.331389,20,0,U,Europe/London
EGJA,ACI,Alderney Airport,Alderney,Guernsey,49.706944,-2.215278,290,0,E,Europe/Guernsey
EGJB,GCI,Guernsey Airport,Guernsey,Guernsey,49.431974,-2.596431,336,0,E,Europe/Guernsey
EGJJ,JER,Jersey Airport,Jersey,Jersey,49.20598,-2.197142,277,0,E,Europe/Jersey
EGKA,ESH,Shoreham,Shoreham By Sea,United Kingdom,50.835556,-0.297222,7,0,E,Europe/London
EGKB,BQH,London Biggin Hill Airport,Biggin Hill,United Kingdom,51.331889,0.02891,598,0,E,Europe/London
EGKK,LGW,Gatwick Airport,London,United Kingdom,51.155455,-0.165058,202,0,E,Europe/London
EGLC,LCY,London City Airport,London,United Kingdom,51.502922,0.053314,19,0,E,Europe/London
EGLF,FAB,Farnborough,Farnborough,United Kingdom,51.275833,-0.776333,238,0,E,Europe/London
EGLK,BBS,Blackbushe Airport,Blackbushe,United Kingdom,51.323277,-0.839746,325,0,E,Europe/London
EGLL,LHR,Heathrow Airport,London,United Kingdom,51.47238,-0.45094,83,0,E,Europe/London
EGMC,SEN,London Southend Airport,Southend,United Kingdom,51.567847,0.699938,49,0,E,Europe/London
EGMD,LYX,Lydd Airport,Lydd,United Kingdom,50.955744,0.933624,13,0,E,Europe/London
EGMH,MSE,Kent's International Airport,Manston,United Kingdom,51.344858,1.345809,178,0,E,Europe/London
EGMK,LYM,Lympne Airport,Lympne,United Kingdom,51.083333,1.016667,351,0,E,Europe/London
EGNC,CAX,Carlisle Airport,Carlisle,United Kingdom,54.941548,-2.808119,190,0,E,Europe/London
EGNH,BLK,Blackpool International Airport,Blackpool,United Kingdom,53.777679,-3.042767,34,0,E,Europe/London
EGNJ,HUY,Humberside,Humberside,United Kingdom,53.574444,-0.350833,121,0,E,Europe/London
EGNL,BWF,Walney Island Airport,Barrow Island,United Kingdom,54.128887,-3.257778,173,0,E,Europe/London
EGNM,LBA,Leeds Bradford International Airport,Leeds,United Kingdom,53.86797,-1.659131,681,0,E,Europe/London
EGNR,CEG,Chester Harwarden,Hawarden,United Kingdom,53.133333,-2.933333,45,0,E,Europe/London
EGNS,IOM,Isle Of Man,Isle Of Man,Isle of Man,54.083333,-4.623889,52,0,E,Europe/Isle_of_Man
EGNT,NCL,Newcastle Airport,Newcastle,United Kingdom,55.0375,-1.691667,266,0,E,Europe/London
EGNV,MME,Durham Tees Valley Airport,Teesside,United Kingdom,54.509167,-1.429167,120,0,E,Europe/London
EGNX,EMA,East Midlands International Airport,East Midlands,United Kingdom,52.829374,-1.332134,306,0,E,Europe/London
EGOV,HLY,Holyhead,Angelsey,United Kingdom,53.316667,-4.633333,37,0,E,Europe/London
EGPA,KOI,Kirkwall Airport,Kirkwall,United Kingdom,58.95489,-2.902601,50,0,E,Europe/London
EGPB,LSI,Sumburgh Airport,Sumburgh,United Kingdom,59.878889,-1.295556,20,0,E,Europe/London
EGPC,WIC,Wick Airport,Wick,United Kingdom,58.457734,-3.093643,126,0,E,Europe/London
EGPD,ABZ,Aberdeen Airport,Aberdeen,United Kingdom,57.200849,-2.203327,215,0,E,Europe/London
EGPE,INV,Inverness Airport,Inverness,United Kingdom,57.539557,-4.063538,31,0,E,Europe/London
EGPF,GLA,Glasgow Airport,Glasgow,United Kingdom,55.864653,-4.43209,26,0,E,Europe/London
EGPH,EDI,Edinburgh Airport,Edinburgh,United Kingdom,55.94825,-3.364112,135,0,E,Europe/London
EGPI,ILY,Islay Airport,Islay,United Kingdom,55.681944,-6.256667,56,0,E,Europe/London
EGPK,PIK,Glasgow Prestwick Airport,Prestwick,United Kingdom,55.508902,-4.610981,65,0,E,Europe/London
EGPL,BEB,Benbecula Airport,Benbecula,United Kingdom,57.473973,-7.371782,19,0,E,Europe/London
EGPM,SDZ,Scatsta,Scatsta,United Kingdom,60.432778,-1.296111,81,0,E,Europe/London
EGPN,DND,Dundee,Dundee,United Kingdom,56.452499,-3.025833,17,0,E,Europe/London
EGPO,SYY,Stornoway Airport,Stornoway,United Kingdom,58.213994,-6.321857,26,0,E,Europe/London
EGPR,BRR,Barra Airport,Barra,United Kingdom,57.025294,-7.449481,5,0,E,Europe/London
EGPU,TRE,Tiree Airport,Tiree,United Kingdom,56.49849,-6.879138,38,0,E,Europe/London
EGPW,UNT,Baltasound Airport,Unst,United Kingdom,60.75,-0.85,0,0,E,Europe/London
EGQL,ADX,RAF Leuchars,Leuchars,United Kingdom,56.378081,-2.881892,38,0,E,Europe/London
EGQS,LMO,RAF Lossiemouth,Lossiemouth,United Kingdom,57.710515,-3.307874,42,0,E,Europe/London
EGSC,CBG,Cambridge Airport,Cambridge,United Kingdom,52.210611,0.173581,47,0,E,Europe/London
EGSH,NWI,Norwich International Airport,Norwich,United Kingdom,52.669686,1.277217,117,0,E,Europe/London
EGSS,STN,Stansted,London,United Kingdom,51.885,0.235,348,0,E,Europe/London
EGTE,EXT,Exeter,Exeter,United Kingdom,50.734444,-3.413889,102,0,E,Europe/London
EGTG,FZO,Bristol Filton,Bristol,United Kingdom,51.519444,-2.590833,226,0,E,Europe/London
EGTK,OXF,Oxford Airport,Oxford,United Kingdom,51.829832,-1.316121,270,0,E,Europe/London
EGUN,MHZ,Mildenhall,Mildenhall,United Kingdom,52.361933,0.486406,33,0,E,Europe/London
EGVA,FFD,Fairford,Fairford,United Kingdom,51.682167,-1.790028,286,0,E,Europe/London
EGVN,BZZ,Brize Norton AB,Brize Norton,United Kingdom,51.750518,-1.580954,288,0,E,Europe/London
EGVO,ODH,RAF Odiham,Odiham,United Kingdom,51.241397,-0.945377,405,0,E,Europe/London
EGWU,NHT,Northolt,Northolt,United Kingdom,51.553,-0.418167,124,0,E,Europe/London
EGXC,QCY,Coningsby,Coningsby,United Kingdom,53.093014,-0.166014,25,0,E,Europe/London
EGXH,BEQ,Honington,Honington,United Kingdom,52.3419,0.7747,174,0,E,Europe/London
EGXW,WTN,RAF Waddington,Waddington,United Kingdom,53.16789,-0.522764,231,0,E,Europe/London
EGYM,KNF,Marham,Marham,United Kingdom,52.648353,0.550692,75,0,E,Europe/London
EGYP,MPN,Mount Pleasant Airport,Mount Pleasant,Falkland Islands,-51.821428,-58.455849,244,-4,U,Atlantic/Stanley
EHAM,AMS,Schiphol,Amsterdam,Netherlands,52.308613,4.763889,-11,1,E,Europe/Amsterdam
EHBK,MST,Maastricht Aachen Airport,Maastricht,Netherlands,50.912352,5.765991,375,1,E,Europe/Amsterdam
EHEH,EIN,Eindhoven Airport,Eindhoven,Netherlands,51.457662,5.384978,74,1,E,Europe/Amsterdam
EHGG,GRQ,Groningen Airport Eelde,Groningen,Netherlands,53.1288551,6.5875667,17,1,E,Europe/Amsterdam
EHKD,DHR,De Kooy,De Kooy,Netherlands,52.923353,4.780625,3,1,E,Europe/Amsterdam
EHLW,LWR,Leeuwarden,Leeuwarden,Netherlands,53.223301,5.7517,3,1,E,Europe/Amsterdam
EHRD,RTM,Rotterdam,Rotterdam,Netherlands,51.956944,4.437222,-15,1,E,Europe/Amsterdam
EHSB,UTC,Soesterberg,Soesterberg,Netherlands,52.1273,5.27619,66,1,E,Europe/Amsterdam
EHTW,ENS,Twenthe,Enschede,Netherlands,52.27,6.874167,114,1,E,Europe/Amsterdam
EHVB,LID,Valkenburg Naval Air Base,Valkenburg,Netherlands,52.175014,4.416265,0,1,E,Europe/Amsterdam
EHWO,WOE,Woensdrecht Air Base,Woensdrecht,Netherlands,51.450001,4.3383,63,1,E,Europe/Amsterdam
EICA,NNR,Connemara Airport,Indreabhan,Ireland,53.232243,-9.469586,0,0,U,Europe/Dublin
EICK,ORK,Cork Airport,Cork,Ireland,51.844927,-8.492792,502,0,E,Europe/Dublin
EICM,GWY,Carnmore,Galway,Ireland,53.3,-8.941389,81,0,E,Europe/Dublin
EIDL,CFN,Donegal Airport,Dongloe,Ireland,55.043874,-8.340148,30,0,E,Europe/Dublin
EIDW,DUB,Dublin Airport,Dublin,Ireland,53.427515,-6.244733,242,0,E,Europe/Dublin
EIIM,IOR,Inishmore Airport,Inis Mor,Ireland,53.10526,-9.654128,24,0,U,Europe/Dublin
EIIR,INQ,Inisheer Airport,Inisheer,Ireland,53.065099,-9.51225,40,0,E,Europe/Dublin
EIKN,NOC,Ireland West Airport Knock,Connaught,Ireland,53.914083,-8.811128,665,0,E,Europe/Dublin
EIKY,KIR,Kerry Airport,Kerry,Ireland,52.180833,-9.523611,112,0,E,Europe/Dublin
EIMN,IIA,Inishmaan Airport,Inishmaan,Ireland,53.09221,-9.56795,13,0,U,Europe/Dublin
EINN,SNN,Shannon Airport,Shannon,Ireland,52.693305,-8.920072,46,0,E,Europe/Dublin
EISG,SXL,Sligo Airport,Sligo,Ireland,54.278255,-8.597317,11,0,E,Europe/Dublin
EIWF,WAT,Waterford Airport,Waterford,Ireland,52.186723,-7.086347,119,0,E,Europe/Dublin
EIWT,WST,Weston Airport,Leixlip,Ireland,53.351333,-6.4875,150,0,E,Europe/Dublin
EKAH,AAR,Aarhus Airport,Aarhus,Denmark,56.30823,10.626351,82,1,E,Europe/Copenhagen
EKBI,BLL,Billund Airport,Billund,Denmark,55.740278,9.151667,247,1,E,Europe/Copenhagen
EKCH,CPH,Copenhagen Airport,Copenhagen,Denmark,55.629563,12.639255,17,1,E,Europe/Copenhagen
EKEB,EBJ,Esbjerg Airport,Esbjerg,Denmark,55.525833,8.553333,97,1,E,Europe/Copenhagen
EKKA,KRP,Karup Airport,Karup,Denmark,56.310384,9.12039,170,1,E,Europe/Copenhagen
EKOD,ODE,Odense Airport,Odense,Denmark,55.475834,10.329445,56,1,E,Europe/Copenhagen
EKRK,RKE,Roskilde Airport,Copenhagen,Denmark,55.590296,12.129438,146,1,E,Europe/Copenhagen
EKRN,RNN,Bornholm Airport,Ronne,Denmark,55.062873,14.761109,52,1,E,Europe/Copenhagen
EKSB,SGD,Sonderborg Airport,Soenderborg,Denmark,54.965009,9.790723,24,1,E,Europe/Copenhagen
EKSN,CNL,Sindal,Sindal,Denmark,57.503334,10.226944,92,1,N,Europe/Copenhagen
EKSP,SKS,Vojens Lufthavn,Skrydstrup,Denmark,55.219444,9.265278,141,1,E,Europe/Copenhagen
EKTS,TED,Thisted Airport,Thisted,Denmark,57.068646,8.706899,23,1,E,Europe/Copenhagen
EKVG,FAE,Vagar Airport,Vagar,Faroe Islands,62.068648,-7.300186,280,0,E,Atlantic/Faroe
EKVJ,STA,Stauning Airport,Stauning,Denmark,55.989866,8.355605,17,1,E,Europe/Copenhagen
EKYT,AAL,Aalborg Airport,Aalborg,Denmark,57.08641,9.872213,10,1,E,Europe/Copenhagen
ELLX,LUX,Luxembourg Airport,Luxemburg,Luxembourg,49.6337,6.21637,1234,1,E,Europe/Luxembourg
ENAL,AES,Ålesund Airport,Alesund,Norway,62.560598,6.113761,69,1,E,Europe/Oslo
ENAN,ANX,Andøya Airport,Andoya,Norway,69.2925,16.144167,43,1,E,Europe/Oslo
ENAT,ALF,Alta Airport,Alta,Norway,69.97788,23.346711,9,1,E,Europe/Oslo
ENBN,BNN,Brønnøysund Airport,Bronnoysund,Norway,65.461878,12.21601,25,1,E,Europe/Oslo
ENBO,BOO,Bodø Airport,Bodo,Norway,67.272824,14.362859,42,1,E,Europe/Oslo
ENBR,BGO,"Bergen lufthavn, Flesland",Bergen,Norway,60.289137,5.227126,170,1,E,Europe/Oslo
ENBS,BJF,Batsfjord,Batsfjord,Norway,70.600278,29.6925,490,1,E,Europe/Oslo
ENBV,BVG,Berlevåg Airport,Berlevag,Norway,70.870036,29.029759,43,1,E,Europe/Oslo
ENCN,KRS,"Kristiansand Airport, Kjevik",Kristiansand,Norway,58.202528,8.074531,57,1,E,Europe/Oslo
ENDU,BDU,Bardufoss Airport,Bardufoss,Norway,69.055833,18.540278,252,1,E,Europe/Oslo
ENEV,EVE,"Harstad/Narvik Airport, Evenes",Harstad/Narvik,Norway,68.491109,16.680574,84,1,E,Europe/Oslo
ENFB,FBU,Oslo Fornebu,Oslo,Norway,59.894165,10.6175,56,1,E,Europe/Oslo
ENFG,VDB,"Fagernes Airport, Leirin",Fagernes,Norway,61.009102,9.294345,2697,1,E,Europe/Oslo
ENFL,FRO,Florø Airport,Floro,Norway,61.583363,5.016986,37,1,E,Europe/Oslo
ENGM,OSL,Oslo Airport,Oslo,Norway,60.198545,11.099235,681,1,E,Europe/Oslo
ENHA,HMR,Hamar Airport,Hamar,Norway,60.817437,11.06967,713,1,E,Europe/Oslo
ENHD,HAU,Haugesund Airport,Haugesund,Norway,59.344053,5.214892,86,1,E,Europe/Oslo
ENHF,HFT,Hammerfest Airport,Hammerfest,Norway,70.679722,23.668611,799,1,E,Europe/Oslo
ENHK,HAA,Hasvik Airport,Hasvik,Norway,70.486667,22.139722,21,1,E,Europe/Oslo
ENHV,HVG,Honningsvåg Airport,Honningsvag,Norway,71.009466,25.985302,46,1,E,Europe/Oslo
ENJA,ZXB,Jan Mayensfield,Jan Mayen,Norway,70.961111,-8.575833,33,1,E,Arctic/Longyearbyen
ENKB,KSU,"Kristiansund Airport, Kvernberget",Kristiansund,Norway,63.111944,7.826111,204,1,E,Europe/Oslo
ENKR,KKN,"Kirkenes Airport, Høybuktmoen",Kirkenes,Norway,69.722428,29.883596,283,1,E,Europe/Oslo
ENLI,FAN,Lista Airport,Farsund,Norway,58.100277,6.625,29,1,E,Europe/Oslo
ENLK,LKN,Leknes Airport,Leknes,Norway,68.153938,13.612544,78,1,E,Europe/Oslo
ENML,MOL,"Molde Airport, Årø",Molde,Norway,62.74643,7.260576,10,1,E,Europe/Oslo
ENMR,MEH,Mehamn Airport,Mehamn,Norway,71.028729,27.826061,41,1,E,Europe/Oslo
ENMS,MJF,Mosjøen Airport,Mosjoen,Norway,65.783611,13.215278,237,1,E,Europe/Oslo
ENNA,LKL,"Lakselv Airport, Banak",Lakselv,Norway,70.066267,24.982102,25,1,E,Europe/Oslo
ENNK,NVK,"Narvik Airport, Framnes",Narvik,Norway,68.436005,17.388137,97,1,E,Europe/Oslo
ENNM,OSY,"Namsos Airport, Høknesøra",Namsos,Norway,64.472076,11.574476,7,1,E,Europe/Oslo
ENOL,OLA,Orland Airport,Orland,Norway,63.7,9.616667,28,1,E,Europe/Oslo
ENOV,HOV,"Ørsta-Volda Airport, Hovden",Orsta-Volda,Norway,62.179444,6.073994,242,1,E,Europe/Oslo
ENRA,MQN,Mo I Rana Airport,Mo i Rana,Norway,66.363889,14.301389,229,1,E,Europe/Oslo
ENRM,RVK,"Rørvik Airport, Ryum",Rørvik,Norway,64.83836,11.14462,14,1,E,Europe/Oslo
ENRO,RRS,Røros Airport,Roros,Norway,62.576541,11.352506,2054,1,E,Europe/Oslo
ENRS,RET,Røst Airport,,Norway,67.527403,12.104782,7,1,E,Europe/Oslo
ENRY,RYG,Moss Lufthavn,Rygge,Norway,59.375825,10.781412,174,1,E,Europe/Oslo
ENSB,LYR,Svalbard Airport,Svalbard,Norway,78.246084,15.465563,88,1,E,Arctic/Longyearbyen
ENSD,SDN,"Sandane Airport, Anda",Sandane,Norway,61.829902,6.107882,196,1,E,Europe/Oslo
ENSG,SOG,Sogndal Airport,Sogndal,Norway,61.156111,7.137778,0,1,E,Europe/Oslo
ENSH,SVJ,Svolvær Airport,Svolvær,Norway,68.243333,14.669167,27,1,E,Europe/Oslo
ENSK,SKN,"Stokmarknes Airport, Skagen",Stokmarknes,Norway,68.580395,15.029603,11,1,E,Europe/Oslo
ENSN,SKE,Skien Lufthavn,Skien,Norway,59.184653,9.567133,463,1,E,Europe/Oslo
ENSO,SRP,"Stord Airport, Sørstokken",Stord,Norway,59.792404,5.341173,160,1,E,Europe/Oslo
ENSR,SOJ,Sørkjosen Airport,,Norway,69.786093,20.959858,16,1,E,Europe/Oslo
ENSS,VAW,Vardø Airport,Vardø,Norway,70.355278,31.045,42,1,E,Europe/Oslo
ENST,SSJ,"Sandnessjøen Airport, Stokka",Sandnessjoen,Norway,65.959444,12.471944,56,1,E,Europe/Oslo
ENTC,TOS,Tromsø Airport,Tromso,Norway,69.679714,18.907714,31,1,E,Europe/Oslo
ENTO,TRF,"Sandefjord Airport, Torp",Sandefjord,Norway,59.181103,10.258736,286,1,E,Europe/Oslo
ENVA,TRD,"Trondheim Airport, Værnes",Trondheim,Norway,63.453631,10.917063,56,1,E,Europe/Oslo
ENVD,VDS,Vadsø Airport,Vadso,Norway,70.065202,29.844068,127,1,E,Europe/Oslo
ENVR,VRY,Værøy Heliport,Værøy,Norway,67.654748,12.727138,36,1,E,Europe/Oslo
ENZV,SVG,Stavanger Airport,Stavanger,Norway,58.882527,5.627177,29,1,E,Europe/Oslo
EPBY,BZG,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,53.0968,17.9777,235,1,N,Europe/Warsaw
EPGD,GDN,Gdansk Airport,Gdansk,Poland,54.378135,18.467605,489,1,E,Europe/Warsaw
EPKK,KRK,John Paul II International Airport Kraków-Balice,Krakow,Poland,50.075689,19.785539,791,1,E,Europe/Warsaw
EPKO,OSZ,Koszalin - Zegrze Pomorskie Airport,Koszalin,Poland,54.2,16.15,111,1,E,Europe/Warsaw
EPKT,KTW,Pyrzowice Airport,Katowice,Poland,50.4709,19.0655,995,1,E,Europe/Warsaw
EPLL,LCJ,Lodz Airport,Lodz,Poland,51.727803,19.403638,604,1,N,Europe/Warsaw
EPOK,QYD,Gdynia Airport,Gdynia,Poland,54.578293,18.5184,144,2,U,Europe/Warsaw
EPPO,POZ,Poz Airport Services Sp. z o.o.,Poznan,Poland,52.414413,16.837241,308,1,E,Europe/Warsaw
